IDENTIFIER,CONCEPT_CODE,DEFINITION,PARENT_IDENTIFIER,value,PUBLIC_ID,SORTORDER
getNextPvId(),,,null,"Freezing Media, Not Specified",2003999,null
getNextPvId(),,,null,Paraffin,2003999,null
getNextPvId(),,,null,Low Melting Point Paraffin,2003999,null
getNextPvId(),,,null,Optimal Cutting Temperature Media,2003999,null
getNextPvId(),,,null,Plastic,2003999,null
getNextPvId(),,,null,Not Specified,2003999,null
getNextPvId(),,,null,Resin,2003999,null
