"89800","261","514","208"
"89809","333","421","206"
"89810","333","417","206"
"89813","4","360","208"
"89814","4","61","208"
"89819","224","654","206"
"89820","224","248","206"
"89829","4","336","206"
"89830","4","21","206"
"89833","261","210","206"
"89834","261","335","206"
"89837","297","439","208"
"89838","297","569","208"
"89841","297","290","206"
"89842","297","588","206"
"89847","830","520","844"
"89851","844","523","944"
"89854","944","140","89"
"99426","369","401","203"
"99431","379","222_401","203"
"99432","379","222","369"
"103211","657","304_645_46","663"
"103212","653","645_46","663"
"103214","653","296_132","663"
"103216","653","612_124","663"
"103220","685","611","671"
"103221","674","555","671"
"103227","640","647","671"
"103252","706","125_430","685"
"103253","706","125","698"
"103265","706","125_430_517","379"
"103319","740","211","214"
"103333","729","333_211","214"
"103337","261","51","902"
"103340","333","292","902"
"103342","297","509","902"
"103345","4","346","902"
"103352","224","252","902"
"103379","134","293","142"
"103392","146","313","142"
"103406","53","271","157"
"103407","157","325","142"
"103423","70","577","146"
"103424","70","342","146"
"103435","70","289","157"
"106891","674","200","666"
"106892","685","260","666"
"106893","640","275","666"
"112107","949","178","214"
"119694","261","338","965"
"119697","224","575","965"
"119699","4","7","965"
"119701","297","503","965"
"119704","333","9","965"
"126960","844","457_281_149","224"
"126962","844","457_281_207","4"
"126980","844","457_281_489","297"
"126982","844","457_281_145","333"
"126988","844","457_281_481","261"
"142504","754","524","97"
"144920","53","130_199_184","220"
"144924","53","130_550_584","220"
"144926","53","130_206_628","220"
"144929","53","130_148_558","220"
"144930","53","130_529_94","220"
"159787","949","452","206"
"159788","53","130_452","206"
"160007","754","191","89"
"160040","297","238_401","203"
"160041","297","238","369"
"160044","224","282_401","203"
"160045","224","282","369"
"160048","4","619_401","203"
"160049","4","619","369"
"160056","261","139_401","203"
"160057","261","139","369"
"160084","333","512_401","203"
"160085","333","512","369"
"169261","812","116","214"
"169263","857","468","214"
"169265","868","88","214"
"169267","781","408","214"
"169269","886","318","214"
"169271","770","76","214"
"169273","729","478","214"
"169275","794","365","214"
"169277","981","315","214"
"172495","224","189_538_520","844"
"172505","297","247_538_520","844"
"172515","261","48_538_520","844"
"172525","333","250_538_520","844"
"172535","4","544_538_520","844"
"174534","740","428","754"
"174599","698","270","706"
"174600","685","317_270","706"
"174601","685","317","698"
"174606","379","205_317_270","706"
"174607","379","205_317","698"
"174624","698","573_98","714"
"174625","698","573","709"
"174626","709","98","714"
"174632","379","205_317_573_98","714"
"174633","379","205_317_573","709"
"174634","685","317_573_98","714"
"174635","685","317_573","709"
"211327","640","368_426","657"
"211328","640","368","653"
"211329","653","426","657"
"211330","685","126_426","657"
"211331","685","126","653"
"211332","674","450_426","657"
"211333","674","450","653"
"223431","762","646","192"
"223459","740","182","208"
"223466","740","251","206"
"223470","740","541","211"
"223476","740","594","217"
"233043","722","212_421","206"
"233044","722","212_417","206"
"233067","722","440_290","206"
"233068","722","440_588","206"
"233117","722","95_210","206"
"233118","722","95_335","206"
"233189","722","367_654","206"
"233190","722","367_248","206"
"233217","722","62_336","206"
"233218","722","62_21","206"
"246855","830","397","840"
"246856","840","393","203"
"279243","857","39","217"
"279245","770","258","206"
"279247","981","170","208"
"279249","812","551","208"
"279251","812","239","211"
"279253","729","34","217"
"279255","729","492","208"
"279257","781","433","217"
"279259","868","442","217"
"279261","886","203","206"
"279263","729","107","211"
"279265","812","444","217"
"279267","857","477","208"
"279269","868","115","208"
"279271","781","434","208"
"279273","770","379","211"
"279275","781","82","211"
"279277","781","108","206"
"279279","868","362","206"
"279281","857","384","206"
"279283","981","310","206"
"279285","886","532","217"
"279287","812","658","206"
"279289","886","56","211"
"279291","886","353","208"
"279293","770","388","217"
"279295","794","16","217"
"279297","794","28","211"
"279299","794","405","208"
"279301","981","620","211"
"279303","857","32","211"
"279305","868","454","211"
"279307","770","45","208"
"279309","794","598","206"
"279311","729","464","206"
"279313","981","579","217"
"283393","709","437_270","706"
"287026","844","457_281_481_94","220"
"287029","844","457_281_489_628","220"
"287032","844","457_281_145_558","220"
"287035","844","457_281_207_584","220"
"287038","844","457_281_149_184","220"
"304462","192","582","932"
"304463","932","556","214"
"304465","932","414","211"
"304467","932","119","208"
"304469","932","181","217"
"304470","192","582_504","206"
"304471","932","504","206"
"332028","844","457_174","177"
"334059","754","201","192"
"340264","177","142","203"
"422300","844","457_281_205","685"
"422305","844","457_281_533","674"
"430821","706","125_573_98","714"
"430822","706","125_573","709"
"477861","975","262_134","915"
"477862","975","262","921"
"477864","921","134","915"
"477865","915","221","911"
"498961","729","333_557_94","220"
"499003","729","333_499_584","220"
"499009","729","333_237_628","220"
"499039","729","333_226_184","220"
"499041","729","333_549_558","220"
"525053","932","449","192"
"570293","657","304_645_662","89"
"570296","653","645_662","89"
"677519","729","333_182","208"
"697711","653","296_260","666"
"697712","657","304_645_275","666"
"697713","653","645_275","666"
"697715","653","612_200","666"
"725124","709","437_430_93","926"
"725125","698","430_93","926"
"743282","844","457_397_393","203"
"743283","844","457_397","840"
"751009","868","603","157"
"772391","729","333_499_619_401","203"
"772392","729","333_499_619","369"
"845640","911","644","915"
"845642","915","626","921"
"845643","921","543","975"
"864301","653","296_611","671"
"864303","653","612_555","671"
"864304","657","304_645_647","671"
"864305","653","645_647","671"
"879430","729","333_541","211"
"930440","706","125_430_93","926"
"965464","729","333_594","217"
"965486","729","333_251","206"
"984072","666","10_368_426","657"
"984073","666","10_368","653"
"984074","666","24_450_426","657"
"984075","666","24_450","653"
"984076","666","359_126_426","657"
"984077","666","359_126","653"
"985259","224","614","4"
"985260","224","545","4"
"985261","261","283","297"
"985262","261","152","297"
"985263","333","321","224"
"985264","333","497","224"
"985265","4","567","4"
"985266","4","274","4"
"985267","4","224","297"
"985268","4","659","297"
"985269","4","236","224"
"985270","4","599","224"
"985271","4","415","333"
"985272","4","298","333"
"985273","261","610","333"
"985274","261","482","333"
"985275","261","122","224"
"985276","261","123","224"
"985277","297","578","333"
"985278","297","411","333"
"985279","333","640","261"
"985280","333","121","261"
"985281","333","407","297"
"985282","333","461","297"
"985283","261","399","4"
"985284","261","431","4"
"985285","297","47","297"
"985286","297","113","297"
"985287","297","169","4"
"985288","297","309","4"
"985289","224","334","261"
"985290","224","593","261"
"985291","224","339","333"
"985292","224","609","333"
"985293","4","535","261"
"985294","4","307","261"
"985295","224","8","297"
"985296","224","249","297"
"985297","261","413","261"
"985298","261","436","261"
"985299","297","232","261"
"985300","297","419","261"
"985301","224","17","224"
"985302","224","42","224"
"985303","333","74","333"
"985304","333","188","333"
"985305","297","581","224"
"985306","297","617","224"
"985307","333","625","4"
"985308","333","177","4"
"985309","868","26","794"
"985310","886","141","868"
"985311","812","195","868"
"985312","868","344","812"
"985313","868","167","770"
"985314","794","660","868"
"985315","770","596","868"
"985316","868","483","886"
"985317","868","154","781"
"985318","781","319","868"
"985319","674","77","685"
"985320","40","416","53"
"985321","40","90","53"
"985322","40","447","40"
"985323","40","484","40"
"985324","53","223","70"
"985325","53","663","70"
"985326","53","471","70"
"985327","70","65","53"
"985328","70","217","53"
"985329","70","592","70"
"985330","70","560","70"
"985331","70","373","40"
"985332","70","158","40"
"985333","40","465","70"
"985334","40","164","70"
"985335","53","185","53"
"985336","53","511","53"
"985337","53","552","40"
"985338","53","469","40"
"985339","177","664","177"
"985340","177","665","177"
"985341","844","666","1283"
"985342","844","667","1290"
"985345","844","669","1227"
"985346","844","670","1264"
"985347","1264","671","1236"
"985348","844","670_671","1236"
"985349","844","672","1271"
"985352","844","674","1274"
"985355","844","676","1230"
"985356","1230","677","1236"
"985357","844","676_677","1236"
"985358","844","678","1297"
"985359","844","679","1241"
"985360","844","680","1279"
"985361","844","681","1254"
"985362","844","682","1249"
"985363","844","683","1277"
"985364","844","684","1295"
"985365","844","685","1300"
"985366","4","686","1325"
"985369","1318","688","1322"
"985371","1325","689","1344"
"985372","4","686_689","1344"
"985373","1325","690","1339"
"985374","4","686_690","1339"
"985375","1325","691","1332"
"985376","4","686_691","1332"
"985377","1332","692","1336"
"985378","4","686_691_692","1336"
"985379","4","693","1359"
"985380","4","694","1375"
"985381","4","695","1349"
"985382","4","696","1363"
"985383","4","697","1377"
"985386","1381","699","1377"
"985388","4","700","1357"
"985389","4","701","1386"
"985390","4","702","1365"
"985393","1369","704","1365"
"985397","1377","706","1408"
"985398","4","697_706","1408"
"985399","1365","707","1414"
"985400","4","702_707","1414"
"985401","1290","708","1421"
"985402","844","667_708","1421"
"985403","1227","709","1427"
"985404","844","669_709","1427"
"985405","1427","710","1434"
"985406","844","669_709_710","1434"
"985407","1427","711","1432"
"985408","844","669_709_711","1432"
"985409","379","712","1440"
"985410","1440","713","1454"
"985411","379","712_713","1454"
"985412","1454","714","1458"
"985413","379","712_713_714","1458"
"985414","1440","715","1447"
"985415","379","712_715","1447"
"985416","1447","716","1451"
"985417","379","712_715_716","1451"
"985418","379","717","1577"
"985419","1577","718","1584"
"985420","379","717_718","1584"
"985423","1577","720","1589"
"985424","379","717_720","1589"
"985425","379","721","1461"
"985426","1461","722","1468"
"985427","379","721_722","1468"
"985428","1461","723","1473"
"985429","379","721_723","1473"
"985430","1461","724","1479"
"985431","379","721_724","1479"
"985432","1461","725","1484"
"985433","379","721_725","1484"
"985434","1484","726","1489"
"985435","379","721_725_726","1489"
"985436","1484","727","1497"
"985437","379","721_725_727","1497"
"985438","1497","728","1501"
"985439","379","721_725_727_728","1501"
"985440","1484","729","1505"
"985441","379","721_725_729","1505"
"985442","1461","730","1508"
"985443","379","721_730","1508"
"985444","1508","731","1513"
"985445","379","721_730_731","1513"
"985446","379","732","1545"
"985447","1545","733","1551"
"985448","379","732_733","1551"
"985449","379","734","1676"
"985450","1676","735","1680"
"985451","379","734_735","1680"
"985452","1680","736","1663"
"985453","379","734_735_736","1663"
"985454","1676","737","1685"
"985455","379","734_737","1685"
"985458","1685","739","1690"
"985459","379","734_737_739","1690"
"985460","379","740","1652"
"985461","379","741","1794"
"985462","379","742","1625"
"985463","379","743","1705"
"985464","1705","744","1701"
"985465","379","743_744","1701"
"985466","1705","745","1615"
"985467","379","743_745","1615"
"985468","1615","746","1620"
"985469","379","743_745_746","1620"
"985470","1620","747","1437"
"985471","379","743_745_746_747","1437"
"985472","1615","748","1562"
"985473","379","743_745_748","1562"
"985474","379","749","1516"
"985475","379","750","1559"
"985476","379","751","1518"
"985477","1518","752","1527"
"985478","379","751_752","1527"
"985479","1527","753","1533"
"985480","379","751_752_753","1533"
"985481","1518","754","1524"
"985482","379","751_754","1524"
"985483","379","755","1536"
"985484","379","756","1539"
"985485","379","757","1797"
"985486","1797","758","1574"
"985487","379","757_758","1574"
"985488","1797","759","1566"
"985489","379","757_759","1566"
"985490","1566","760","1570"
"985491","379","757_759_760","1570"
"985492","379","761","1735"
"985493","1735","762","1600"
"985494","379","761_762","1600"
"985495","1600","763","1556"
"985496","379","761_762_763","1556"
"985497","1735","764","1605"
"985498","379","761_764","1605"
"985499","1735","765","1749"
"985500","379","761_765","1749"
"985501","1749","766","1556"
"985502","379","761_765_766","1556"
"985503","379","767","1773"
"985504","1773","768","1777"
"985505","379","767_768","1777"
"985506","1777","769","1781"
"985507","379","767_768_769","1781"
"985510","379","771","1754"
"985511","1754","772","1709"
"985512","379","771_772","1709"
"985513","1754","773","1667"
"985514","379","771_773","1667"
"985515","1667","774","1659"
"985516","379","771_773_774","1659"
"985517","1667","775","1673"
"985518","379","771_773_775","1673"
"985521","1754","777","1762"
"985522","379","771_777","1762"
"985523","379","778","1593"
"985526","379","780","1788"
"985527","1788","781","1765"
"985528","379","780_781","1765"
"985529","1765","782","1770"
"985530","379","780_781_782","1770"
"985531","1788","783","1640"
"985532","379","780_783","1640"
"985533","1788","784","1784"
"985534","379","780_784","1784"
"985535","1784","785","1770"
"985536","379","780_784_785","1770"
"985537","1788","786","1541"
"985538","379","780_786","1541"
"985539","379","787","1631"
"985542","1631","789","1644"
"985543","379","787_789","1644"
"985544","1631","790","1648"
"985545","379","787_790","1648"
"985546","1648","791","1612"
"985547","379","787_790_791","1612"
"985548","1631","792","1608"
"985549","379","787_792","1608"
"985550","1608","793","1612"
"985551","379","787_792_793","1612"
"985552","379","794","1715"
"985553","1715","795","1723"
"985554","379","794_795","1723"
"985555","1723","796","1697"
"985556","379","794_795_796","1697"
"985557","1715","797","1727"
"985558","379","794_797","1727"
"985559","1727","798","1697"
"985560","379","794_797_798","1697"
"985561","1715","799","1693"
"985562","379","794_799","1693"
"985563","1693","800","1697"
"985564","379","794_799_800","1697"
"985565","1715","801","1731"
"985566","379","794_801","1731"
"985567","1731","802","1697"
"985568","379","794_801_802","1697"
"985569","1325","803","1400"
"985570","4","686_803","1400"
"985571","1400","804","1404"
"985572","4","686_803_804","1404"
"985573","1773","805","1828"
"985574","379","767_805","1828"
"985575","1754","806","1838"
"985576","379","771_806","1838"
"985577","1754","807","1836"
"985578","379","771_807","1836"
"985579","1593","808","1841"
"985580","379","778_808","1841"
"985581","1631","809","1847"
"985582","379","787_809","1847"
"985583","1631","810","1845"
"985584","379","787_810","1845"
