"329","SRC_DESTINATION","214","237","238","0"
"330","SRC_DESTINATION","211","239","240","0"
"331","SRC_DESTINATION","208","241","242","0"
"332","SRC_DESTINATION","70","243","244","0"
"334","BI_DIRECTIONAL","722","245","246","0"
"335","BI_DIRECTIONAL","379","247","248","0"
"336","BI_DIRECTIONAL","373","249","250","0"
"337","SRC_DESTINATION","369","251","252","0"
"338","BI_DIRECTIONAL","333","253","254","0"
"339","BI_DIRECTIONAL","297","255","256","0"
"340","BI_DIRECTIONAL","261","257","258","0"
"341","BI_DIRECTIONAL","224","259","260","0"
"342","BI_DIRECTIONAL","4","261","262","0"
"343","SRC_DESTINATION","220","263","264","0"
"358","SRC_DESTINATION","206","265","266","0"
"359","SRC_DESTINATION","217","267","268","0"
"360","SRC_DESTINATION","214","269","270","0"
"361","SRC_DESTINATION","211","271","272","0"
"362","SRC_DESTINATION","208","273","274","0"
"363","SRC_DESTINATION","206","275","276","0"
"364","SRC_DESTINATION","217","277","278","0"
"365","SRC_DESTINATION","214","279","280","0"
"366","SRC_DESTINATION","211","281","282","0"
"367","SRC_DESTINATION","208","283","284","0"
"368","SRC_DESTINATION","70","285","286","0"
"370","SRC_DESTINATION","203","287","288","0"
"374","SRC_DESTINATION","89","289","290","0"
"380","SRC_DESTINATION","89","291","292","0"
"381","BI_DIRECTIONAL","717","293","294","0"
"382","BI_DIRECTIONAL","674","295","296","0"
"383","SRC_DESTINATION","369","297","298","0"
"384","BI_DIRECTIONAL","628","299","300","0"
"385","BI_DIRECTIONAL","618","301","302","0"
"386","BI_DIRECTIONAL","607","303","304","0"
"387","BI_DIRECTIONAL","595","305","306","0"
"388","BI_DIRECTIONAL","584","307","308","0"
"389","BI_DIRECTIONAL","573","309","310","0"
"390","BI_DIRECTIONAL","415","311","312","0"
"399","BI_DIRECTIONAL","508","313","314","0"
"400","BI_DIRECTIONAL","562","315","316","0"
"401","BI_DIRECTIONAL","550","317","318","0"
"402","BI_DIRECTIONAL","535","319","320","0"
"403","BI_DIRECTIONAL","518","321","322","0"
"404","BI_DIRECTIONAL","497","323","324","0"
"405","BI_DIRECTIONAL","486","325","326","0"
"406","BI_DIRECTIONAL","470","327","328","0"
"407","BI_DIRECTIONAL","458","329","330","0"
"408","BI_DIRECTIONAL","448","331","332","0"
"409","BI_DIRECTIONAL","437","333","334","0"
"410","BI_DIRECTIONAL","425","335","336","0"
"416","BI_DIRECTIONAL","333","337","338","0"
"417","BI_DIRECTIONAL","297","339","340","0"
"418","BI_DIRECTIONAL","261","341","342","0"
"419","BI_DIRECTIONAL","224","343","344","0"
"420","BI_DIRECTIONAL","4","345","346","0"
"421","SRC_DESTINATION","97","347","348","0"
"426","BI_DIRECTIONAL","333","349","350","0"
"427","BI_DIRECTIONAL","297","351","352","0"
"428","BI_DIRECTIONAL","261","353","354","0"
"429","BI_DIRECTIONAL","224","355","356","0"
"430","BI_DIRECTIONAL","4","357","358","0"
"431","SRC_DESTINATION","97","359","360","0"
"438","BI_DIRECTIONAL","333","361","362","0"
"439","BI_DIRECTIONAL","297","363","364","0"
"440","BI_DIRECTIONAL","261","365","366","0"
"441","BI_DIRECTIONAL","224","367","368","0"
"442","BI_DIRECTIONAL","4","369","370","0"
"443","SRC_DESTINATION","97","371","372","0"
