"508","EYE, BRAIN AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM"
"509","Not Specified"
"510","RECTUM"
"511","ESOPHAGUS"
"512","COLON"
"513","Autonomic nervous system, NOS"
"514","Overlapping lesion of peripheral nerves and autonomic nervous system"
"515","Peripheral nerves and Autonomic nervous system of thorax"
"516","Peripheral nerves and Autonomic nervous system of trunk, NOS"
"517","Peripheral nerves and Autonomic nervous system of lower limb and hip"
"518","Peripheral nerves and Autonomic nervous system of head, face, and neck"
"519","Peripheral nerves and Autonomic nervous system of abdomen"
"520","Peripheral nerves and Autonomic nervous system of pelvis"
"521","CORPUS UTERI"
"522","VULVA"
"523","OVARY"
"524","UTERUS, NOS"
"525","CERVIX UTERI"
"526","OTHER AND UNSPECIFIED FEMALE GENITAL ORGANS"
"527","VAGINA"
"528","PLACENTA"
"529","Overlapping lesion of ill-defined sites"
"530","Other ill-defined sites"
"531","Lower limb, NOS"
"532","Head, face or neck, NOS"
"533","Abdomen, NOS"
"534","Upper limb, NOS"
"535","Pelvis, NOS"
"536","Thorax, NOS"
"537","Spleen"
"538","Bone marrow"
"539","Blood"
"540","Reticuloendothelial system, NOS"
"541","Hematopoietic system, NOS"
"542","Specified parts of peritoneum"
"543","Retroperitoneum"
"544","Peritoneum, NOS"
"545","Overlapping lesion of retroperitoneum and peritoneum"
"546","TRACHEA"
"547","ACCESSORY SINUSES"
"548","LARYNX"
"549","NASAL CAVITY AND MIDDLE EAR"
"550","HEART, MEDIASTINUM, AND PLEURA"
"551","BRONCHUS AND LUNG"
"552","THYMUS"
"553","OTHER AND ILL-DEFINED SITES WITHIN RESPIRATORY SYSTEM AND INTRATHORACIC ORGANS"
"554","BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS"
"555","BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES"
"556","OTHER ENDOCRINE GLANDS AND RELATED STRUCTURES"
"557","ADRENAL GLAND"
"558","THYROID GLAND"
"559","Cerebral meninges"
"560","Spinal meninges"
"561","Biliary tract, NOS"
"562","Overlapping lesion of biliary tract"
"563","Extrahepatic bile duct"
"564","Intrahepatic bile duct"
"565","Liver"
"566","Rectosigmoid junction"
"567","Pancreatic duct"
"568","Tail of pancreas"
"569","Pancreas, NOS"
"570","Other specified parts of pancreas"
"571","Islets of Langerhans"
"572","Overlapping lesion of pancreas"
"573","Body of pancreas"
"574","Head of pancreas"
"575","Gastrointestinal tract, NOS"
"576","Overlapping lesion of digestive system"
"577","Intestinal tract, NOS"
"578","Small intestine, NOS"
"579","Duodenum"
"580","Meckel's diverticulum"
